area_id,area_name,area_type,year,per_capita_gdp,per_capita_gdp_percent_change
310M200US48900,Wilmington Metro Area (NC),region.msa,2003,40816,-0.492
310M200US48900,Wilmington Metro Area (NC),region.msa,2004,40552,-0.647
310M200US48900,Wilmington Metro Area (NC),region.msa,2005,41923,3.381
310M200US48900,Wilmington Metro Area (NC),region.msa,2006,41993,0.167
310M200US48900,Wilmington Metro Area (NC),region.msa,2007,43083,2.596
310M200US48900,Wilmington Metro Area (NC),region.msa,2008,43400,0.736
310M200US48900,Wilmington Metro Area (NC),region.msa,2009,42744,-1.512
310M200US48900,Wilmington Metro Area (NC),region.msa,2010,42901,0.367
310M200US48900,Wilmington Metro Area (NC),region.msa,2011,43287,0.9
310M200US48900,Wilmington Metro Area (NC),region.msa,2012,42434,-1.971
310M200US48900,Wilmington Metro Area (NC),region.msa,2013,42819,0.907
310M200US27340,Jacksonville Metro Area (NC),region.msa,2001,33187,0
310M200US27340,Jacksonville Metro Area (NC),region.msa,2002,31103,-6.28
310M200US27340,Jacksonville Metro Area (NC),region.msa,2003,32877,5.704
310M200US27340,Jacksonville Metro Area (NC),region.msa,2004,33907,3.133
310M200US27340,Jacksonville Metro Area (NC),region.msa,2005,35782,5.53
310M200US27340,Jacksonville Metro Area (NC),region.msa,2006,35461,-0.897
310M200US27340,Jacksonville Metro Area (NC),region.msa,2007,37626,6.105
310M200US27340,Jacksonville Metro Area (NC),region.msa,2008,39622,5.305
310M200US27340,Jacksonville Metro Area (NC),region.msa,2009,42608,7.536
310M200US27340,Jacksonville Metro Area (NC),region.msa,2010,43315,1.659
310M200US27340,Jacksonville Metro Area (NC),region.msa,2011,43302,-0.03
310M200US27340,Jacksonville Metro Area (NC),region.msa,2012,41842,-3.372
310M200US27340,Jacksonville Metro Area (NC),region.msa,2013,40369,-3.52
310M200US24780,Greenville Metro Area (NC),region.msa,2001,37830,0
310M200US24780,Greenville Metro Area (NC),region.msa,2002,37918,0.233
310M200US24780,Greenville Metro Area (NC),region.msa,2003,37946,0.074
310M200US24780,Greenville Metro Area (NC),region.msa,2004,36604,-3.537
310M200US24780,Greenville Metro Area (NC),region.msa,2005,37131,1.44
310M200US24780,Greenville Metro Area (NC),region.msa,2006,37526,1.064
310M200US24780,Greenville Metro Area (NC),region.msa,2007,38520,2.649
310M200US24780,Greenville Metro Area (NC),region.msa,2008,37365,-2.998
310M200US24780,Greenville Metro Area (NC),region.msa,2009,36870,-1.325
310M200US24780,Greenville Metro Area (NC),region.msa,2010,36514,-0.966
310M200US24780,Greenville Metro Area (NC),region.msa,2011,36866,0.964
310M200US24780,Greenville Metro Area (NC),region.msa,2012,38785,5.205
310M200US24780,Greenville Metro Area (NC),region.msa,2013,38095,-1.779
310M200US15500,Burlington Metro Area (NC),region.msa,2001,34057,0
310M200US15500,Burlington Metro Area (NC),region.msa,2002,34543,1.427
310M200US15500,Burlington Metro Area (NC),region.msa,2003,33021,-4.406
310M200US15500,Burlington Metro Area (NC),region.msa,2004,33350,0.996
310M200US15500,Burlington Metro Area (NC),region.msa,2005,33396,0.138
310M200US15500,Burlington Metro Area (NC),region.msa,2006,34055,1.973
310M200US15500,Burlington Metro Area (NC),region.msa,2007,32444,-4.731
310M200US15500,Burlington Metro Area (NC),region.msa,2008,31127,-4.059
310M200US15500,Burlington Metro Area (NC),region.msa,2009,28581,-8.179
310M200US15500,Burlington Metro Area (NC),region.msa,2010,29139,1.952
310M200US15500,Burlington Metro Area (NC),region.msa,2011,29292,0.525
310M200US15500,Burlington Metro Area (NC),region.msa,2012,29696,1.379
310M200US15500,Burlington Metro Area (NC),region.msa,2013,31574,6.324
310M200US40580,Rocky Mount Metro Area (NC),region.msa,2001,39902,0
310M200US40580,Rocky Mount Metro Area (NC),region.msa,2002,40919,2.549
310M200US40580,Rocky Mount Metro Area (NC),region.msa,2003,41527,1.486
310M200US40580,Rocky Mount Metro Area (NC),region.msa,2004,41452,-0.181
310M200US40580,Rocky Mount Metro Area (NC),region.msa,2005,41817,0.881
310M200US40580,Rocky Mount Metro Area (NC),region.msa,2006,43533,4.104
310M200US40580,Rocky Mount Metro Area (NC),region.msa,2007,41982,-3.563
310M200US40580,Rocky Mount Metro Area (NC),region.msa,2008,41691,-0.693
310M200US40580,Rocky Mount Metro Area (NC),region.msa,2009,42327,1.526
310M200US40580,Rocky Mount Metro Area (NC),region.msa,2010,41333,-2.348
310M200US40580,Rocky Mount Metro Area (NC),region.msa,2011,39053,-5.516
310M200US40580,Rocky Mount Metro Area (NC),region.msa,2012,39933,2.253
310M200US40580,Rocky Mount Metro Area (NC),region.msa,2013,40277,0.861
310M200US35100,New Bern Metro Area (NC),region.msa,2001,33907,0
310M200US35100,New Bern Metro Area (NC),region.msa,2002,33262,-1.902
310M200US35100,New Bern Metro Area (NC),region.msa,2003,34293,3.1
310M200US35100,New Bern Metro Area (NC),region.msa,2004,35607,3.832
310M200US35100,New Bern Metro Area (NC),region.msa,2005,36627,2.865
310M200US35100,New Bern Metro Area (NC),region.msa,2006,36312,-0.86
310M200US35100,New Bern Metro Area (NC),region.msa,2007,36633,0.884
310M200US35100,New Bern Metro Area (NC),region.msa,2008,36694,0.167
310M200US35100,New Bern Metro Area (NC),region.msa,2009,37225,1.447
310M200US35100,New Bern Metro Area (NC),region.msa,2010,36110,-2.995
310M200US35100,New Bern Metro Area (NC),region.msa,2011,35011,-3.043
310M200US35100,New Bern Metro Area (NC),region.msa,2012,36290,3.653
310M200US35100,New Bern Metro Area (NC),region.msa,2013,36338,0.132
310M200US24140,Goldsboro Metro Area (NC),region.msa,2001,32622,0
310M200US24140,Goldsboro Metro Area (NC),region.msa,2002,32132,-1.502
310M200US24140,Goldsboro Metro Area (NC),region.msa,2003,31923,-0.65
310M200US24140,Goldsboro Metro Area (NC),region.msa,2004,32881,3.001
310M200US24140,Goldsboro Metro Area (NC),region.msa,2005,33357,1.448
310M200US24140,Goldsboro Metro Area (NC),region.msa,2006,34896,4.614
310M200US24140,Goldsboro Metro Area (NC),region.msa,2007,34267,-1.802
310M200US24140,Goldsboro Metro Area (NC),region.msa,2008,32306,-5.723
310M200US24140,Goldsboro Metro Area (NC),region.msa,2009,32678,1.151
310M200US24140,Goldsboro Metro Area (NC),region.msa,2010,32202,-1.457
310M200US24140,Goldsboro Metro Area (NC),region.msa,2011,31616,-1.82
310M200US24140,Goldsboro Metro Area (NC),region.msa,2012,31715,0.313
310M200US24140,Goldsboro Metro Area (NC),region.msa,2013,31549,-0.523
310M200US22020,Fargo Metro Area (ND-MN),region.msa,2001,46107,0
310M200US22020,Fargo Metro Area (ND-MN),region.msa,2002,48278,4.709
310M200US22020,Fargo Metro Area (ND-MN),region.msa,2003,49409,2.343
310M200US22020,Fargo Metro Area (ND-MN),region.msa,2004,49959,1.113
310M200US22020,Fargo Metro Area (ND-MN),region.msa,2005,50277,0.637
310M200US22020,Fargo Metro Area (ND-MN),region.msa,2006,50806,1.052
310M200US22020,Fargo Metro Area (ND-MN),region.msa,2007,50699,-0.211
310M200US22020,Fargo Metro Area (ND-MN),region.msa,2008,52816,4.176
310M200US22020,Fargo Metro Area (ND-MN),region.msa,2009,51348,-2.779
310M200US22020,Fargo Metro Area (ND-MN),region.msa,2010,53940,5.048
310M200US22020,Fargo Metro Area (ND-MN),region.msa,2011,57352,6.326
310M200US22020,Fargo Metro Area (ND-MN),region.msa,2012,59916,4.471
310M200US22020,Fargo Metro Area (ND-MN),region.msa,2013,59852,-0.107
310M200US13900,Bismarck Metro Area (ND),region.msa,2001,39183,0
310M200US13900,Bismarck Metro Area (ND),region.msa,2002,40006,2.1
310M200US13900,Bismarck Metro Area (ND),region.msa,2003,42369,5.907
310M200US13900,Bismarck Metro Area (ND),region.msa,2004,43262,2.108
310M200US13900,Bismarck Metro Area (ND),region.msa,2005,43469,0.478
310M200US13900,Bismarck Metro Area (ND),region.msa,2006,43054,-0.955
310M200US13900,Bismarck Metro Area (ND),region.msa,2007,42203,-1.977
310M200US13900,Bismarck Metro Area (ND),region.msa,2008,42968,1.813
310M200US13900,Bismarck Metro Area (ND),region.msa,2009,43018,0.116
310M200US13900,Bismarck Metro Area (ND),region.msa,2010,43948,2.162
310M200US13900,Bismarck Metro Area (ND),region.msa,2011,44851,2.055
310M200US13900,Bismarck Metro Area (ND),region.msa,2012,48325,7.746
310M200US13900,Bismarck Metro Area (ND),region.msa,2013,50140,3.756
310M200US24220,Grand Forks Metro Area (ND-MN),region.msa,2001,34242,0
310M200US24220,Grand Forks Metro Area (ND-MN),region.msa,2002,35252,2.95
310M200US24220,Grand Forks Metro Area (ND-MN),region.msa,2003,37916,7.557
310M200US24220,Grand Forks Metro Area (ND-MN),region.msa,2004,36308,-4.241
310M200US24220,Grand Forks Metro Area (ND-MN),region.msa,2005,36753,1.226
310M200US24220,Grand Forks Metro Area (ND-MN),region.msa,2006,38690,5.27
310M200US24220,Grand Forks Metro Area (ND-MN),region.msa,2007,38822,0.341
310M200US24220,Grand Forks Metro Area (ND-MN),region.msa,2008,40214,3.586
310M200US24220,Grand Forks Metro Area (ND-MN),region.msa,2009,39008,-2.999
310M200US24220,Grand Forks Metro Area (ND-MN),region.msa,2010,39799,2.028
310M200US24220,Grand Forks Metro Area (ND-MN),region.msa,2011,39259,-1.357
310M200US24220,Grand Forks Metro Area (ND-MN),region.msa,2012,42618,8.556
310M200US24220,Grand Forks Metro Area (ND-MN),region.msa,2013,42938,0.751
310M200US36540,Omaha Metro Area (NE-IA),region.msa,2001,51093,0
310M200US36540,Omaha Metro Area (NE-IA),region.msa,2002,52352,2.464
310M200US36540,Omaha Metro Area (NE-IA),region.msa,2003,53801,2.768
310M200US36540,Omaha Metro Area (NE-IA),region.msa,2004,54866,1.98
310M200US36540,Omaha Metro Area (NE-IA),region.msa,2005,55119,0.461
310M200US36540,Omaha Metro Area (NE-IA),region.msa,2006,56123,1.822
310M200US36540,Omaha Metro Area (NE-IA),region.msa,2007,56152,0.052
310M200US36540,Omaha Metro Area (NE-IA),region.msa,2008,55185,-1.722
310M200US36540,Omaha Metro Area (NE-IA),region.msa,2009,54290,-1.622
310M200US36540,Omaha Metro Area (NE-IA),region.msa,2010,54516,0.416
310M200US36540,Omaha Metro Area (NE-IA),region.msa,2011,55107,1.084
310M200US36540,Omaha Metro Area (NE-IA),region.msa,2012,56695,2.882
310M200US36540,Omaha Metro Area (NE-IA),region.msa,2013,57110,0.732
310M200US30700,Lincoln Metro Area (NE),region.msa,2001,46294,0
310M200US30700,Lincoln Metro Area (NE),region.msa,2002,46319,0.054
310M200US30700,Lincoln Metro Area (NE),region.msa,2003,48707,5.156
310M200US30700,Lincoln Metro Area (NE),region.msa,2004,48927,0.452
310M200US30700,Lincoln Metro Area (NE),region.msa,2005,48651,-0.564
310M200US30700,Lincoln Metro Area (NE),region.msa,2006,49293,1.32
310M200US30700,Lincoln Metro Area (NE),region.msa,2007,48794,-1.012
310M200US30700,Lincoln Metro Area (NE),region.msa,2008,46972,-3.734
310M200US30700,Lincoln Metro Area (NE),region.msa,2009,46549,-0.901
310M200US30700,Lincoln Metro Area (NE),region.msa,2010,47443,1.921
310M200US30700,Lincoln Metro Area (NE),region.msa,2011,47628,0.39
310M200US30700,Lincoln Metro Area (NE),region.msa,2012,48620,2.083
310M200US30700,Lincoln Metro Area (NE),region.msa,2013,49285,1.368
310M200US43580,Sioux City Metro Area (IA-NE-SD),region.msa,2001,39844,0
310M200US43580,Sioux City Metro Area (IA-NE-SD),region.msa,2002,41734,4.743
310M200US43580,Sioux City Metro Area (IA-NE-SD),region.msa,2003,41146,-1.409
310M200US43580,Sioux City Metro Area (IA-NE-SD),region.msa,2004,42082,2.275
310M200US43580,Sioux City Metro Area (IA-NE-SD),region.msa,2005,42488,0.965
310M200US43580,Sioux City Metro Area (IA-NE-SD),region.msa,2006,43520,2.429
310M200US43580,Sioux City Metro Area (IA-NE-SD),region.msa,2007,44185,1.528
310M200US43580,Sioux City Metro Area (IA-NE-SD),region.msa,2008,44910,1.641
310M200US43580,Sioux City Metro Area (IA-NE-SD),region.msa,2009,44717,-0.43
310M200US43580,Sioux City Metro Area (IA-NE-SD),region.msa,2010,45935,2.724
310M200US43580,Sioux City Metro Area (IA-NE-SD),region.msa,2011,44900,-2.253
310M200US43580,Sioux City Metro Area (IA-NE-SD),region.msa,2012,45014,0.254
310M200US43580,Sioux City Metro Area (IA-NE-SD),region.msa,2013,47121,4.681
310M200US24260,Grand Island Metro Area (NE),region.msa,2001,33518,0
310M200US24260,Grand Island Metro Area (NE),region.msa,2002,34635,3.333
310M200US24260,Grand Island Metro Area (NE),region.msa,2003,36355,4.966
310M200US24260,Grand Island Metro Area (NE),region.msa,2004,36708,0.971
310M200US24260,Grand Island Metro Area (NE),region.msa,2005,39333,7.151
310M200US24260,Grand Island Metro Area (NE),region.msa,2006,41141,4.597
310M200US24260,Grand Island Metro Area (NE),region.msa,2007,41548,0.989
310M200US24260,Grand Island Metro Area (NE),region.msa,2008,41170,-0.91
310M200US24260,Grand Island Metro Area (NE),region.msa,2009,41239,0.168
310M200US24260,Grand Island Metro Area (NE),region.msa,2010,41610,0.9
310M200US24260,Grand Island Metro Area (NE),region.msa,2011,42899,3.098
310M200US24260,Grand Island Metro Area (NE),region.msa,2012,42929,0.07
310M200US24260,Grand Island Metro Area (NE),region.msa,2013,44136,2.812
310M200US14460,Boston Metro Area (MA-NH),region.msa,2001,64957,0
310M200US14460,Boston Metro Area (MA-NH),region.msa,2002,64539,-0.644
310M200US14460,Boston Metro Area (MA-NH),region.msa,2003,65958,2.199
310M200US14460,Boston Metro Area (MA-NH),region.msa,2004,68053,3.176
310M200US14460,Boston Metro Area (MA-NH),region.msa,2005,69453,2.057
310M200US14460,Boston Metro Area (MA-NH),region.msa,2006,70587,1.633
310M200US14460,Boston Metro Area (MA-NH),region.msa,2007,72580,2.823
310M200US14460,Boston Metro Area (MA-NH),region.msa,2008,71819,-1.048
310M200US14460,Boston Metro Area (MA-NH),region.msa,2009,69662,-3.003
310M200US14460,Boston Metro Area (MA-NH),region.msa,2010,71936,3.264
310M200US14460,Boston Metro Area (MA-NH),region.msa,2011,72950,1.41
310M200US14460,Boston Metro Area (MA-NH),region.msa,2012,74144,1.637
310M200US14460,Boston Metro Area (MA-NH),region.msa,2013,74643,0.673
310M200US31700,Manchester Metro Area (NH),region.msa,2001,45521,0
310M200US31700,Manchester Metro Area (NH),region.msa,2002,47496,4.339
310M200US31700,Manchester Metro Area (NH),region.msa,2003,51244,7.891
310M200US31700,Manchester Metro Area (NH),region.msa,2004,52315,2.09
310M200US31700,Manchester Metro Area (NH),region.msa,2005,54272,3.741
310M200US31700,Manchester Metro Area (NH),region.msa,2006,54324,0.096
310M200US31700,Manchester Metro Area (NH),region.msa,2007,54698,0.688
310M200US31700,Manchester Metro Area (NH),region.msa,2008,54731,0.06
310M200US31700,Manchester Metro Area (NH),region.msa,2009,53786,-1.727
310M200US31700,Manchester Metro Area (NH),region.msa,2010,53215,-1.062
310M200US31700,Manchester Metro Area (NH),region.msa,2011,55536,4.362
310M200US31700,Manchester Metro Area (NH),region.msa,2012,55307,-0.412
310M200US31700,Manchester Metro Area (NH),region.msa,2013,55585,0.503
310M200US35620,New York Metro Area (NY-NJ-PA),region.msa,2001,61206,0
310M200US35620,New York Metro Area (NY-NJ-PA),region.msa,2002,61186,-0.033
310M200US35620,New York Metro Area (NY-NJ-PA),region.msa,2003,61294,0.177
310M200US35620,New York Metro Area (NY-NJ-PA),region.msa,2004,63030,2.832
310M200US35620,New York Metro Area (NY-NJ-PA),region.msa,2005,65641,4.142
310M200US35620,New York Metro Area (NY-NJ-PA),region.msa,2006,67539,2.891
310M200US35620,New York Metro Area (NY-NJ-PA),region.msa,2007,68515,1.445
310M200US35620,New York Metro Area (NY-NJ-PA),region.msa,2008,67037,-2.157
310M200US35620,New York Metro Area (NY-NJ-PA),region.msa,2009,66352,-1.022
310M200US35620,New York Metro Area (NY-NJ-PA),region.msa,2010,67499,1.729
310M200US35620,New York Metro Area (NY-NJ-PA),region.msa,2011,67716,0.321
310M200US35620,New York Metro Area (NY-NJ-PA),region.msa,2012,68822,1.633
310M200US35620,New York Metro Area (NY-NJ-PA),region.msa,2013,69074,0.366
310M200US37980,Philadelphia Metro Area (PA-NJ-DE-MD),region.msa,2001,53209,0
310M200US37980,Philadelphia Metro Area (PA-NJ-DE-MD),region.msa,2002,53991,1.47
310M200US37980,Philadelphia Metro Area (PA-NJ-DE-MD),region.msa,2003,55343,2.504
310M200US37980,Philadelphia Metro Area (PA-NJ-DE-MD),region.msa,2004,56348,1.816
310M200US37980,Philadelphia Metro Area (PA-NJ-DE-MD),region.msa,2005,57092,1.32
310M200US37980,Philadelphia Metro Area (PA-NJ-DE-MD),region.msa,2006,57932,1.471
310M200US37980,Philadelphia Metro Area (PA-NJ-DE-MD),region.msa,2007,58762,1.433
310M200US37980,Philadelphia Metro Area (PA-NJ-DE-MD),region.msa,2008,59225,0.788
310M200US37980,Philadelphia Metro Area (PA-NJ-DE-MD),region.msa,2009,58324,-1.521
310M200US37980,Philadelphia Metro Area (PA-NJ-DE-MD),region.msa,2010,58696,0.638
310M200US37980,Philadelphia Metro Area (PA-NJ-DE-MD),region.msa,2011,58854,0.269
310M200US37980,Philadelphia Metro Area (PA-NJ-DE-MD),region.msa,2012,59264,0.697
310M200US37980,Philadelphia Metro Area (PA-NJ-DE-MD),region.msa,2013,59339,0.127
310M200US10900,Allentown Metro Area (PA-NJ),region.msa,2001,39360,0
310M200US10900,Allentown Metro Area (PA-NJ),region.msa,2002,39777,1.059
310M200US10900,Allentown Metro Area (PA-NJ),region.msa,2003,38546,-3.095
310M200US10900,Allentown Metro Area (PA-NJ),region.msa,2004,38384,-0.42
310M200US10900,Allentown Metro Area (PA-NJ),region.msa,2005,38748,0.948
310M200US10900,Allentown Metro Area (PA-NJ),region.msa,2006,38923,0.452
310M200US10900,Allentown Metro Area (PA-NJ),region.msa,2007,38922,-0.003
310M200US10900,Allentown Metro Area (PA-NJ),region.msa,2008,38327,-1.529
310M200US10900,Allentown Metro Area (PA-NJ),region.msa,2009,36785,-4.023
310M200US10900,Allentown Metro Area (PA-NJ),region.msa,2010,37883,2.985
310M200US10900,Allentown Metro Area (PA-NJ),region.msa,2011,38103,0.581
310M200US10900,Allentown Metro Area (PA-NJ),region.msa,2012,38661,1.464
310M200US10900,Allentown Metro Area (PA-NJ),region.msa,2013,39194,1.379
310M200US45940,Trenton Metro Area (NJ),region.msa,2001,60411,0
310M200US45940,Trenton Metro Area (NJ),region.msa,2002,61126,1.184
310M200US45940,Trenton Metro Area (NJ),region.msa,2003,65185,6.64
310M200US45940,Trenton Metro Area (NJ),region.msa,2004,66134,1.456
310M200US45940,Trenton Metro Area (NJ),region.msa,2005,68028,2.864
310M200US45940,Trenton Metro Area (NJ),region.msa,2006,70458,3.572
310M200US45940,Trenton Metro Area (NJ),region.msa,2007,69785,-0.955
310M200US45940,Trenton Metro Area (NJ),region.msa,2008,69786,0.001
310M200US45940,Trenton Metro Area (NJ),region.msa,2009,67878,-2.734
310M200US45940,Trenton Metro Area (NJ),region.msa,2010,70152,3.35
310M200US45940,Trenton Metro Area (NJ),region.msa,2011,70219,0.096
310M200US45940,Trenton Metro Area (NJ),region.msa,2012,73290,4.373
310M200US45940,Trenton Metro Area (NJ),region.msa,2013,74398,1.512
310M200US12100,Atlantic City Metro Area (NJ),region.msa,2001,52121,0
310M200US12100,Atlantic City Metro Area (NJ),region.msa,2002,53293,2.249
310M200US12100,Atlantic City Metro Area (NJ),region.msa,2003,54188,1.679
310M200US12100,Atlantic City Metro Area (NJ),region.msa,2004,53632,-1.026
310M200US12100,Atlantic City Metro Area (NJ),region.msa,2005,54740,2.066
310M200US12100,Atlantic City Metro Area (NJ),region.msa,2006,54958,0.398
310M200US12100,Atlantic City Metro Area (NJ),region.msa,2007,52608,-4.276
310M200US12100,Atlantic City Metro Area (NJ),region.msa,2008,50644,-3.733
310M200US12100,Atlantic City Metro Area (NJ),region.msa,2009,47491,-6.226
310M200US12100,Atlantic City Metro Area (NJ),region.msa,2010,47474,-0.036
310M200US12100,Atlantic City Metro Area (NJ),region.msa,2011,46513,-2.024
310M200US12100,Atlantic City Metro Area (NJ),region.msa,2012,46722,0.449
310M200US12100,Atlantic City Metro Area (NJ),region.msa,2013,46255,-1
310M200US47220,Vineland Metro Area (NJ),region.msa,2001,31936,0
310M200US47220,Vineland Metro Area (NJ),region.msa,2002,31866,-0.219
310M200US47220,Vineland Metro Area (NJ),region.msa,2003,33082,3.816
310M200US47220,Vineland Metro Area (NJ),region.msa,2004,34007,2.796
310M200US47220,Vineland Metro Area (NJ),region.msa,2005,34639,1.858
310M200US47220,Vineland Metro Area (NJ),region.msa,2006,34599,-0.115
310M200US47220,Vineland Metro Area (NJ),region.msa,2007,34000,-1.731
310M200US47220,Vineland Metro Area (NJ),region.msa,2008,34594,1.747
310M200US47220,Vineland Metro Area (NJ),region.msa,2009,33861,-2.119
310M200US47220,Vineland Metro Area (NJ),region.msa,2010,33364,-1.468
310M200US47220,Vineland Metro Area (NJ),region.msa,2011,32639,-2.173
310M200US47220,Vineland Metro Area (NJ),region.msa,2012,32741,0.313
310M200US47220,Vineland Metro Area (NJ),region.msa,2013,32647,-0.287
310M200US36140,Ocean City Metro Area (NJ),region.msa,2001,35895,0
310M200US36140,Ocean City Metro Area (NJ),region.msa,2002,38487,7.221
310M200US36140,Ocean City Metro Area (NJ),region.msa,2003,41007,6.548
310M200US36140,Ocean City Metro Area (NJ),region.msa,2004,43196,5.338
310M200US36140,Ocean City Metro Area (NJ),region.msa,2005,45416,5.139
310M200US36140,Ocean City Metro Area (NJ),region.msa,2006,43049,-5.212
310M200US36140,Ocean City Metro Area (NJ),region.msa,2007,42518,-1.233
310M200US36140,Ocean City Metro Area (NJ),region.msa,2008,43703,2.787
310M200US36140,Ocean City Metro Area (NJ),region.msa,2009,43895,0.439
310M200US36140,Ocean City Metro Area (NJ),region.msa,2010,43565,-0.752
310M200US36140,Ocean City Metro Area (NJ),region.msa,2011,44483,2.107
310M200US36140,Ocean City Metro Area (NJ),region.msa,2012,44429,-0.121
310M200US36140,Ocean City Metro Area (NJ),region.msa,2013,44914,1.092
310M200US10740,Albuquerque Metro Area (NM),region.msa,2001,44272,0
310M200US10740,Albuquerque Metro Area (NM),region.msa,2002,43275,-2.252
310M200US10740,Albuquerque Metro Area (NM),region.msa,2003,45272,4.615
310M200US10740,Albuquerque Metro Area (NM),region.msa,2004,48755,7.693
310M200US10740,Albuquerque Metro Area (NM),region.msa,2005,47406,-2.767
310M200US10740,Albuquerque Metro Area (NM),region.msa,2006,46537,-1.833
310M200US10740,Albuquerque Metro Area (NM),region.msa,2007,44485,-4.409
310M200US10740,Albuquerque Metro Area (NM),region.msa,2008,43926,-1.257
310M200US10740,Albuquerque Metro Area (NM),region.msa,2009,43482,-1.011
310M200US10740,Albuquerque Metro Area (NM),region.msa,2010,43151,-0.761
310M200US10740,Albuquerque Metro Area (NM),region.msa,2011,43539,0.899
310M200US10740,Albuquerque Metro Area (NM),region.msa,2012,43994,1.045
310M200US10740,Albuquerque Metro Area (NM),region.msa,2013,43884,-0.25
310M200US29740,Las Cruces Metro Area (NM),region.msa,2001,23401,0
310M200US29740,Las Cruces Metro Area (NM),region.msa,2002,25207,7.718
310M200US29740,Las Cruces Metro Area (NM),region.msa,2003,26324,4.431
310M200US29740,Las Cruces Metro Area (NM),region.msa,2004,27611,4.889
310M200US29740,Las Cruces Metro Area (NM),region.msa,2005,28334,2.619
310M200US29740,Las Cruces Metro Area (NM),region.msa,2006,28201,-0.469
310M200US29740,Las Cruces Metro Area (NM),region.msa,2007,28261,0.213
310M200US29740,Las Cruces Metro Area (NM),region.msa,2008,28602,1.207
310M200US29740,Las Cruces Metro Area (NM),region.msa,2009,28866,0.923
310M200US29740,Las Cruces Metro Area (NM),region.msa,2010,28734,-0.457
310M200US29740,Las Cruces Metro Area (NM),region.msa,2011,27984,-2.61
310M200US29740,Las Cruces Metro Area (NM),region.msa,2012,27321,-2.369
310M200US29740,Las Cruces Metro Area (NM),region.msa,2013,27677,1.303
310M200US42140,Santa Fe Metro Area (NM),region.msa,2001,47299,0
310M200US42140,Santa Fe Metro Area (NM),region.msa,2002,52494,10.983
310M200US42140,Santa Fe Metro Area (NM),region.msa,2003,48715,-7.199
310M200US42140,Santa Fe Metro Area (NM),region.msa,2004,48141,-1.178
310M200US42140,Santa Fe Metro Area (NM),region.msa,2005,49079,1.948
310M200US42140,Santa Fe Metro Area (NM),region.msa,2006,50867,3.643
310M200US42140,Santa Fe Metro Area (NM),region.msa,2007,50525,-0.672
310M200US42140,Santa Fe Metro Area (NM),region.msa,2008,50469,-0.111
310M200US42140,Santa Fe Metro Area (NM),region.msa,2009,46037,-8.782
310M200US42140,Santa Fe Metro Area (NM),region.msa,2010,44563,-3.202
310M200US42140,Santa Fe Metro Area (NM),region.msa,2011,44453,-0.247
310M200US42140,Santa Fe Metro Area (NM),region.msa,2012,43823,-1.417
310M200US42140,Santa Fe Metro Area (NM),region.msa,2013,44892,2.439
310M200US22140,Farmington Metro Area (NM),region.msa,2001,48641,0
310M200US22140,Farmington Metro Area (NM),region.msa,2002,46626,-4.143
310M200US22140,Farmington Metro Area (NM),region.msa,2003,45065,-3.348
310M200US22140,Farmington Metro Area (NM),region.msa,2004,46020,2.119
310M200US22140,Farmington Metro Area (NM),region.msa,2005,45209,-1.762
310M200US22140,Farmington Metro Area (NM),region.msa,2006,46754,3.417
310M200US22140,Farmington Metro Area (NM),region.msa,2007,47399,1.38
310M200US22140,Farmington Metro Area (NM),region.msa,2008,46292,-2.335
310M200US22140,Farmington Metro Area (NM),region.msa,2009,46535,0.525
310M200US22140,Farmington Metro Area (NM),region.msa,2010,41327,-11.192
310M200US22140,Farmington Metro Area (NM),region.msa,2011,43957,6.364
310M200US22140,Farmington Metro Area (NM),region.msa,2012,43629,-0.746
310M200US22140,Farmington Metro Area (NM),region.msa,2013,44368,1.694
310M200US29820,Las Vegas Metro Area (NV),region.msa,2001,48292,0
310M200US29820,Las Vegas Metro Area (NV),region.msa,2002,48277,-0.031
310M200US29820,Las Vegas Metro Area (NV),region.msa,2003,48682,0.839
310M200US29820,Las Vegas Metro Area (NV),region.msa,2004,51721,6.243
310M200US29820,Las Vegas Metro Area (NV),region.msa,2005,54430,5.238
310M200US29820,Las Vegas Metro Area (NV),region.msa,2006,53970,-0.845
310M200US29820,Las Vegas Metro Area (NV),region.msa,2007,52958,-1.875
310M200US29820,Las Vegas Metro Area (NV),region.msa,2008,49968,-5.646
310M200US29820,Las Vegas Metro Area (NV),region.msa,2009,44625,-10.693
310M200US29820,Las Vegas Metro Area (NV),region.msa,2010,43351,-2.855
310M200US29820,Las Vegas Metro Area (NV),region.msa,2011,42646,-1.626
310M200US29820,Las Vegas Metro Area (NV),region.msa,2012,42623,-0.054
310M200US29820,Las Vegas Metro Area (NV),region.msa,2013,43079,1.07
310M200US39900,Reno Metro Area (NV),region.msa,2001,50252,0
310M200US39900,Reno Metro Area (NV),region.msa,2002,50244,-0.016
310M200US39900,Reno Metro Area (NV),region.msa,2003,50590,0.689
310M200US39900,Reno Metro Area (NV),region.msa,2004,53560,5.871
310M200US39900,Reno Metro Area (NV),region.msa,2005,55009,2.705
310M200US39900,Reno Metro Area (NV),region.msa,2006,54765,-0.444
310M200US39900,Reno Metro Area (NV),region.msa,2007,56306,2.814
310M200US39900,Reno Metro Area (NV),region.msa,2008,51943,-7.749
310M200US39900,Reno Metro Area (NV),region.msa,2009,45575,-12.26
310M200US39900,Reno Metro Area (NV),region.msa,2010,44526,-2.302
