id,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,product_type,sub_area,area_m,raion_popul,green_zone_part,indust_part,children_preschool,preschool_quota,preschool_education_centers_raion,children_school,school_quota,school_education_centers_raion,school_education_centers_top_20_raion,hospital_beds_raion,healthcare_centers_raion,university_top_20_raion,sport_objects_raion,additional_education_raion,culture_objects_top_25,culture_objects_top_25_raion,shopping_centers_raion,office_raion,thermal_power_plant_raion,incineration_raion,oil_chemistry_raion,radiation_raion,railroad_terminal_raion,big_market_raion,nuclear_reactor_raion,detention_facility_raion,full_all,male_f,female_f,young_all,young_male,young_female,work_all,work_male,work_female,ekder_all,ekder_male,ekder_female,0_6_all,0_6_male,0_6_female,7_14_all,7_14_male,7_14_female,0_17_all,0_17_male,0_17_female,16_29_all,16_29_male,16_29_female,0_13_all,0_13_male,0_13_female,raion_build_count_with_material_info,build_count_block,build_count_wood,build_count_frame,build_count_brick,build_count_monolith,build_count_panel,build_count_foam,build_count_slag,build_count_mix,raion_build_count_with_builddate_info,build_count_before_1920,build_count_1921-1945,build_count_1946-1970,build_count_1971-1995,build_count_after_1995,ID_metro,metro_min_avto,metro_km_avto,metro_min_walk,metro_km_walk,kindergarten_km,school_km,park_km,green_zone_km,industrial_km,water_treatment_km,cemetery_km,incineration_km,railroad_station_walk_km,railroad_station_walk_min,ID_railroad_station_walk,railroad_station_avto_km,railroad_station_avto_min,ID_railroad_station_avto,public_transport_station_km,public_transport_station_min_walk,water_km,water_1line,mkad_km,ttk_km,sadovoe_km,bulvar_ring_km,kremlin_km,big_road1_km,ID_big_road1,big_road1_1line,big_road2_km,ID_big_road2,railroad_km,railroad_1line,zd_vokzaly_avto_km,ID_railroad_terminal,bus_terminal_avto_km,ID_bus_terminal,oil_chemistry_km,nuclear_reactor_km,radiation_km,power_transmission_line_km,thermal_power_plant_km,ts_km,big_market_km,market_shop_km,fitness_km,swim_pool_km,ice_rink_km,stadium_km,basketball_km,hospice_morgue_km,detention_facility_km,public_healthcare_km,university_km,workplaces_km,shopping_centers_km,office_km,additional_education_km,preschool_km,big_church_km,church_synagogue_km,mosque_km,theater_km,museum_km,exhibition_km,catering_km,ecology,green_part_500,prom_part_500,office_count_500,office_sqm_500,trc_count_500,trc_sqm_500,cafe_count_500,cafe_sum_500_min_price_avg,cafe_sum_500_max_price_avg,cafe_avg_price_500,cafe_count_500_na_price,cafe_count_500_price_500,cafe_count_500_price_1000,cafe_count_500_price_1500,cafe_count_500_price_2500,cafe_count_500_price_4000,cafe_count_500_price_high,big_church_count_500,church_count_500,mosque_count_500,leisure_count_500,sport_count_500,market_count_500,green_part_1000,prom_part_1000,office_count_1000,office_sqm_1000,trc_count_1000,trc_sqm_1000,cafe_count_1000,cafe_sum_1000_min_price_avg,cafe_sum_1000_max_price_avg,cafe_avg_price_1000,cafe_count_1000_na_price,cafe_count_1000_price_500,cafe_count_1000_price_1000,cafe_count_1000_price_1500,cafe_count_1000_price_2500,cafe_count_1000_price_4000,cafe_count_1000_price_high,big_church_count_1000,church_count_1000,mosque_count_1000,leisure_count_1000,sport_count_1000,market_count_1000,green_part_1500,prom_part_1500,office_count_1500,office_sqm_1500,trc_count_1500,trc_sqm_1500,cafe_count_1500,cafe_sum_1500_min_price_avg,cafe_sum_1500_max_price_avg,cafe_avg_price_1500,cafe_count_1500_na_price,cafe_count_1500_price_500,cafe_count_1500_price_1000,cafe_count_1500_price_1500,cafe_count_1500_price_2500,cafe_count_1500_price_4000,cafe_count_1500_price_high,big_church_count_1500,church_count_1500,mosque_count_1500,leisure_count_1500,sport_count_1500,market_count_1500,green_part_2000,prom_part_2000,office_count_2000,office_sqm_2000,trc_count_2000,trc_sqm_2000,cafe_count_2000,cafe_sum_2000_min_price_avg,cafe_sum_2000_max_price_avg,cafe_avg_price_2000,cafe_count_2000_na_price,cafe_count_2000_price_500,cafe_count_2000_price_1000,cafe_count_2000_price_1500,cafe_count_2000_price_2500,cafe_count_2000_price_4000,cafe_count_2000_price_high,big_church_count_2000,church_count_2000,mosque_count_2000,leisure_count_2000,sport_count_2000,market_count_2000,green_part_3000,prom_part_3000,office_count_3000,office_sqm_3000,trc_count_3000,trc_sqm_3000,cafe_count_3000,cafe_sum_3000_min_price_avg,cafe_sum_3000_max_price_avg,cafe_avg_price_3000,cafe_count_3000_na_price,cafe_count_3000_price_500,cafe_count_3000_price_1000,cafe_count_3000_price_1500,cafe_count_3000_price_2500,cafe_count_3000_price_4000,cafe_count_3000_price_high,big_church_count_3000,church_count_3000,mosque_count_3000,leisure_count_3000,sport_count_3000,market_count_3000,green_part_5000,prom_part_5000,office_count_5000,office_sqm_5000,trc_count_5000,trc_sqm_5000,cafe_count_5000,cafe_sum_5000_min_price_avg,cafe_sum_5000_max_price_avg,cafe_avg_price_5000,cafe_count_5000_na_price,cafe_count_5000_price_500,cafe_count_5000_price_1000,cafe_count_5000_price_1500,cafe_count_5000_price_2500,cafe_count_5000_price_4000,cafe_count_5000_price_high,big_church_count_5000,church_count_5000,mosque_count_5000,leisure_count_5000,sport_count_5000,market_count_5000,price_doc
9920,2013/8/19,63,30,5,NA,NA,NA,NA,NA,NA,OwnerOccupier,Poselenie Voskresenskoe,21494094.8,7122,0.262459141,0.017647053,489,NA,0,469,NA,0,0,NA,0,0,0,2,no,0,0,0,no,no,no,no,no,no,no,no,9553,4529,5024,1021,529,493,4568,2414,2155,1533,435,1099,489,254,236,469,242,228,1150,597,553,2155,1206,950,900,465,435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,3.176209844,2.480616209,29.76739451,2.480616209,0.847506753,1.044495161,1.749201899,0.580784592,1.033524137,1.056734,1.880039,11.68642,6.009937068,72.11924482,39,6.009937068,7.460318155,39,0.589240257,7.070883083,0.031788928,yes,7.496034318,20.74810154,23.87706278,25.15539081,25.85869086,4.615945494,2,no,5.62969937,38,1.389139481,no,29.29819344,32,10.16966726,9,23.69644439,17.36223072,7.699906472,5.042874433,10.02609682,9.775631909,14.39399193,6.512863234,0.945947347,5.418649395,13.55554722,22.13713438,10.25558813,4.318753801,27.20744868,3.036029209,18.95957828,9.060643688,3.115046457,5.092305941,1.43946209,1.044495161,1.827989647,0.903108189,3.060145533,21.69812051,15.16427744,13.24770312,1.571285293,no data,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,8.15,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,1,0,11.4,1.48,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,1,0,11.12,1.71,0,0,0,0,2,1.00E+03,1500,1250,0,0,0,2,0,0,0,1,2,0,0,3,0,10.66,1.88,0,0,0,0,2,1.00E+03,1500,1250,0,0,0,2,0,0,0,1,3,0,0,5,0,17.55,4.79,0,0,5,262000,18,700,1125,912.5,2,4,4,8,0,0,0,1,7,1,0,12,1,5934880
9921,2013/8/19,56,NA,8,NA,NA,NA,NA,NA,NA,OwnerOccupier,Mitino,12583535.69,178473,0.194702869,0.069753361,13087,6839,9,13670,17063,10,0,NA,1,0,17,6,no,0,11,4,no,no,no,no,no,no,no,no,21155,9828,11327,28563,14680,13883,120381,60040,60341,29529,9083,20446,13087,6645,6442,13670,7126,6544,32063,16513,15550,3292,1450,1842,24934,12782,12152,458,9,51,12,124,50,201,0,9,2,459,13,24,40,130,252,37,1.207655812,0.69589344,8.350721277,0.69589344,0.621263399,0.316660787,0.973809224,0.079038949,0.547333402,16.79137,1.991988,12.627,2.41407259,28.96887108,4,1.938684671,2.761144844,4,0.101966273,1.223595278,0.327460593,no,1.02156645,12.89334663,15.68976851,16.53276707,17.71852563,1.021566429,1,no,1.071818652,37,0.682914791,no,15.60102044,83,4.857258108,1,25.83527918,7.809375043,4.505787726,0.55316529,9.891698409,0.446300806,26.01535697,2.200169118,0.124655337,2.236752112,7.964485004,5.508160781,3.086144821,2.130967901,6.912534356,3.502832369,9.025801389,1.132403316,0.21378216,0.815652281,0.691768664,0.316660787,0.874188655,0.339901428,13.57899582,15.11331745,14.51587573,3.363541372,0.14933682,good,24.91,0,0,0,2,8600,1,500,1.00E+03,750,0,0,1,0,0,0,0,0,1,0,0,2,0,28.56,5.57,1,0,4,48264,6,916.67,1583.33,1250,0,0,3,1,2,0,0,1,1,0,0,6,0,26.68,6.15,4,167000,9,125744,17,700,1205.88,952.94,0,3,8,4,2,0,0,1,1,0,0,9,0,24.21,7.97,4,167000,12,163044,25,748,1280,1014,0,4,11,6,4,0,0,3,2,0,0,14,1,21.1,9.32,8,244166,21,874180,46,860.87,1434.78,1147.83,0,7,18,13,6,1,1,4,4,0,0,20,3,18.42,5.95,14,499392,34,1217838,99,868.13,1450.55,1159.34,8,15,34,24,13,4,1,5,7,0,1,42,6,7988961
9922,2013/8/19,73,73,3,NA,NA,NA,NA,NA,NA,OwnerOccupier,Pokrovskoe Streshnevo,13089795.79,53786,0.183968555,0.150817539,3051,922,2,3433,3577,4,0,2643,4,0,10,2,no,0,5,4,no,no,no,yes,no,no,no,no,178473,83803,94670,6931,3341,3590,33149,16783,16366,13706,4107,9599,3051,1510,1541,3433,1635,1798,7727,3751,3976,44237,22136,22101,6046,2929,3117,273,17,5,0,155,58,31,0,7,0,271,0,18,145,37,71,64,3.516893569,2.519438263,25.81474072,2.151228393,1.27250728,0.454124766,1.22931003,0.703357864,0.300648519,20.28229,2.931792,8.533982,2.463786893,29.56544271,20,2.671619771,4.972016848,20,0.083131929,0.997583151,0.455439962,no,3.499970377,8.598301932,11.21657662,12.0145437,13.23829619,2.145689266,14,no,3.157066667,17,0.58377889,no,11.36329659,83,3.149196135,1,21.09587089,3.98129962,0.423330008,0.514038938,6.147510469,1.977778163,23.96581793,0.855758427,0.409913516,3.847209095,6.84035035,0.711536159,1.76325946,0.54847249,9.232742139,0.269000894,4.788077533,0.454124766,0.428195269,0.428195269,0.142997661,0.526611248,2.908698756,1.167111887,9.327026339,10.8755936,10.23384899,2.592740575,0.179940146,poor,0,8.99,2,69950,2,68000,3,366.67,666.67,516.67,0,2,1,0,0,0,0,0,0,0,0,3,1,5.55,20.54,2,69950,2,68000,10,877.78,1444.44,1161.11,1,3,2,2,1,1,0,0,0,0,0,4,1,12.49,18.64,3,71550,3,73600,13,891.67,1458.33,1175,1,4,2,3,2,1,0,0,1,0,0,8,2,13.72,15.32,4,142450,3,73600,21,975,1625,1300,1,5,6,3,3,3,0,0,1,0,0,15,3,18,12.88,18,729427,18,787508,86,775.64,1294.87,1035.26,8,20,25,21,9,3,0,2,2,0,1,29,4,18.93,10.46,54,1626659,53,1994669,255,735.78,1232.76,984.27,23,64,78,60,24,5,1,13,18,0,1,77,11,7488400
9923,2013/8/19,37,NA,16,17,4,NA,1,0,NA,OwnerOccupier,Zapadnoe Degunino,7632939.805,78810,0.051843748,0.43788524,5519,1503,3,5735,5782,3,0,1084,0,0,3,2,no,0,5,3,no,no,no,yes,no,no,no,no,87713,41288,46425,11996,6185,5811,51138,25535,25603,15676,4371,11305,5519,2775,2744,5735,3043,2692,13390,6903,6487,17236,8896,8340,10557,5442,5115,212,55,11,0,28,12,105,0,1,0,213,1,2,95,58,57,12,2.894450709,2.159295482,25.9519022,2.162658516,0.283116129,0.431915194,0.581198967,0.481167694,0.385529845,18.12757,1.055663,5.684923,4.834340536,58.01208643,12,3.649727978,4.944556905,128,0.162834151,1.954009817,1.474372272,no,1.036283143,11.02826741,13.7989831,14.46995561,15.86904434,0.57643715,8,no,1.03628316,1,0.064325275,yes,14.77844235,121,14.61399734,1,21.90448597,2.38366234,0.71814572,0.615978155,1.722815181,1.572188929,15.77373912,4.034558663,0.989110339,4.923135324,2.767999531,9.304030627,3.359918848,2.054232559,8.051056692,4.048265725,4.952441961,3.232351877,0.529696233,0.83775953,0.472992697,0.431915194,0.737505885,0.738341701,6.862579024,19.01261416,9.823983253,5.070235075,1.006034027,satisfactory,0.11,4.07,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,14.96,28.59,1,6957,2,8499,0,NA,NA,NA,0,0,0,0,0,0,0,1,1,0,0,1,0,14.24,27.46,1,6957,3,70099,10,700,1166.67,933.33,1,1,4,4,0,0,0,1,1,0,0,5,0,13.13,21.76,1,6957,7,156099,11,700,1166.67,933.33,2,1,4,4,0,0,0,2,2,0,0,8,0,12.8,15.73,3,30257,13,283539,50,684.09,1147.73,915.91,6,12,16,13,2,1,0,6,7,0,0,18,1,14.78,14.96,26,807758,36,1205497,142,715.04,1203.01,959.02,9,32,50,38,10,3,0,10,9,0,0,38,4,3772837
9924,2013/8/19,35,20,12,NA,NA,NA,NA,NA,NA,Investment,Ljublino,17881913.61,165727,0.260652636,0.133215333,10809,5153,10,11395,11887,13,0,1406,3,0,13,1,no,0,4,3,no,no,no,yes,no,yes,no,yes,89971,44031,45940,23651,12084,11567,107626,53883,53743,34450,9536,24914,10809,5581,5228,11395,5778,5617,26333,13469,12864,23273,13683,9590,20866,10654,10212,462,58,0,0,209,4,190,0,1,0,461,0,20,193,154,94,89,1.632494336,1.202154181,14.42585017,1.202154181,0.35856288,0.605431404,0.737031408,0.137637344,0.058581766,2.570439,3.101536,9.566128,1.938008824,23.25610588,16,1.93850409,2.552931712,16,0.088255642,1.059067707,0.545193007,no,5.385528074,6.739417344,9.948179461,11.30525783,12.13191859,4.840948267,3,no,5.385528102,1,0.906342025,no,13.20908057,5,6.845838242,6,4.45529571,4.543064006,0.728100315,2.273643832,5.777358765,5.243346816,3.896547367,1.468653621,0.556174871,2.377213967,2.111700774,5.249143822,1.140931147,0.875822925,2.915012338,1.563584485,1.426432341,1.382399849,0.556174871,0.367498456,0.421417323,0.605431404,0.785460755,0.785460755,8.125297831,7.382460746,4.460041027,2.314124993,0.005282011,excellent,6.88,33.15,1,11571,0,0,3,1.00E+03,1666.67,1333.33,0,0,1,1,1,0,0,0,0,0,0,0,0,7.28,31.72,2,15323,5,236078,22,657.14,1119.05,888.1,1,6,8,5,2,0,0,1,1,0,0,5,0,6.71,21.85,2,15323,9,255478,29,688.89,1148.15,918.52,2,7,9,9,2,0,0,3,2,0,0,8,1,7.59,17.36,4,68023,11,283500,48,640.91,1079.55,860.23,4,14,15,12,3,0,0,4,7,0,0,20,4,14.14,12.04,5,78523,20,871630,69,606.56,1032.79,819.67,8,20,23,15,3,0,0,5,11,0,1,31,6,21.42,14.61,6,233523,38,1043147,112,629.41,1078.43,853.92,10,34,40,20,6,2,0,11,28,0,6,58,11,4900000
9925,2013/8/20,40,40,7,1,1,NA,1,1,NA,OwnerOccupier,Poselenie Sosenskoe,66772450.69,9553,0.336176896,0.072157581,656,NA,0,629,NA,0,0,NA,0,0,1,0,no,0,0,1,no,no,no,no,no,yes,no,no,13890,6584,7307,1370,709,661,6127,3237,2890,2056,583,1473,656,340,316,629,325,305,1542,801,742,3134,1753,1381,1207,623,584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,7.581460653,6.15001015,73.8001218,6.15001015,3.602578403,3.902132564,4.44822859,0.574535276,0.183160793,5.83476,1.780477,10.47655,10.03741373,120.4489647,47,13.56058086,12.4119644,105,0.126387805,1.516653656,0.339636838,no,3.657878256,16.74845944,19.71352878,20.87560196,21.60973301,1.165004998,38,no,3.657878272,1,4.371535312,no,22.47671845,32,7.447586455,8,22.7373683,15.22565236,4.58764645,0.98071146,9.927734756,5.131183873,4.191806054,6.3220798,0.252644637,8.13144231,8.243349442,12.02816985,7.356109311,5.247304586,27.47604449,5.43826459,8.850613747,6.148186163,4.529508652,3.573869834,4.471965548,3.902132564,4.9877097,0.051339787,4.398592095,11.58915597,11.98049768,8.87250182,0.59259562,no data,0,14,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,1,0,0.67,10.85,0,0,0,0,1,500,1.00E+03,750,0,0,1,0,0,0,0,0,1,0,0,1,0,14.21,8.16,0,0,0,0,1,500,1.00E+03,750,0,0,1,0,0,0,0,0,1,0,0,1,0,25.06,7.89,0,0,0,0,1,500,1.00E+03,750,0,0,1,0,0,0,0,0,2,0,0,1,0,30.7,5,0,0,0,0,4,1750,2875,2312.5,0,0,1,0,1,2,0,0,5,0,0,1,0,34.33,7.92,1,85159,3,252076,13,1191.67,1916.67,1554.17,1,1,2,5,2,2,0,1,12,1,0,8,0,3875850
9926,2013/8/20,45,30,1,NA,NA,NA,NA,NA,NA,Investment,Juzhnoe Butovo,26155137.04,178264,0.137846204,0.041116354,14080,11926,11,14892,24750,13,1,NA,1,0,13,4,no,0,4,4,no,no,no,no,no,no,no,no,102618,47681,54937,30808,16251,14557,121369,59138,62231,26087,7410,18677,14080,7457,6623,14892,7839,7053,34341,18094,16247,19906,9676,10230,27123,14340,12783,1681,173,607,19,245,116,431,1,84,5,1680,34,299,439,109,799,62,1.480750632,1.063517543,12.76221052,1.063517543,0.258898005,0.580676413,1.89708293,0.167800867,0.667407584,2.89651,1.375297,7.917825,0.863636672,10.36364006,47,0.863636672,2.040971043,47,0.24872734,2.984728079,0.271633592,no,4.350075154,18.02419926,21.21885125,22.58840833,23.25357383,1.430702403,2,no,2.91979521,39,0.617953874,no,24.41867866,32,6.128768144,9,19.70712419,13.732589,5.232228335,2.159748445,6.057076343,7.554610106,13.13593535,5.242208099,0.852138491,2.397491386,9.462862362,16.22498295,7.465609141,0.425758146,22.19784297,4.685645346,14.86689342,5.570435824,1.269318297,3.799157653,0.895821723,0.778001542,2.327465164,2.301142234,1.937057543,17.60543565,11.31198159,9.215563263,0.54201914,good,7.9,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,3.83,0,0,0,0,7,683.33,1083.33,883.33,1,2,1,3,0,0,0,0,0,0,0,1,0,16.15,7.23,0,0,4,87000,12,710,1150,930,2,2,3,5,0,0,0,0,0,0,0,7,0,27.42,6.61,0,0,5,89600,13,736.36,1181.82,959.09,2,2,3,6,0,0,0,0,0,1,0,8,0,26.47,4.44,0,0,7,124166,16,757.14,1214.29,985.71,2,2,4,8,0,0,0,1,2,1,0,13,0,23.15,4.06,4,63808,14,345704,25,808.7,1304.35,1056.52,2,7,4,9,2,1,0,2,7,1,0,19,3,990000
9927,2013/8/20,97,56,16,23,6,2007,3,10,1,Investment,Kurkino,7792845.494,21155,0.528252203,0,2539,2794,4,2733,6620,4,0,920,0,0,7,1,no,0,4,0,no,no,no,no,no,no,no,no,942118,440615,501503,5515,2829,2686,13143,6291,6852,2497,708,1789,2539,1316,1223,2733,1393,1340,5971,3055,2916,197154,99086,98068,4971,2564,2407,504,37,116,29,164,127,14,0,16,1,510,14,45,86,8,357,47,8.349844738,5.297245186,61.75143082,5.145952569,2.007203231,0.263435012,0.611304032,0.095270918,1.749894919,12.83457,1.27904,11.48748,4.364722543,52.37667052,41,4.711076573,6.306502436,41,0.107458559,1.289502708,0.992858901,no,2.430062797,15.66135403,18.40096428,19.13180476,20.45036267,1.517132167,14,no,2.430062791,1,2.015014993,no,19.75638547,83,10.87233774,1,27.33348353,7.040162527,4.768974853,1.778318442,6.662969688,4.367984586,21.70933984,5.420612361,0.647122384,1.416444999,3.060311678,9.768041392,2.689567973,1.442337682,13.01658244,5.322550527,10.67375487,5.554289996,0.867506181,0.90728156,0.586240083,0.263435012,1.338084254,0.807897351,12.65811682,24.94821488,15.37859966,5.225131855,0.342691773,good,22.06,0,0,0,0,0,1,1.00E+03,1500,1250,0,0,0,1,0,0,0,0,0,0,0,0,0,9.68,0,1,7100,3,82000,12,858.33,1375,1116.67,0,1,3,7,1,0,0,0,1,0,0,4,0,14.46,0,1,7100,4,82000,13,815.38,1307.69,1061.54,0,2,3,7,1,0,0,1,2,0,0,6,0,23.41,0.18,2,11775,5,292618,19,784.21,1263.16,1023.68,0,3,5,10,1,0,0,1,2,0,0,6,0,20.44,1.09,3,53940,6,302618,31,893.55,1451.61,1172.58,0,4,8,14,4,1,0,1,2,0,0,9,0,19.27,1.46,3,53940,13,568498,54,818.37,1336.73,1077.55,5,12,11,18,7,1,0,4,6,0,0,12,2,3000000
9928,2013/8/20,60,NA,15,NA,NA,NA,NA,NA,NA,OwnerOccupier,Nekrasovka,11391678.48,19940,0.055643565,0.243204519,1706,2395,5,1564,7377,5,0,540,0,0,0,4,no,0,0,0,no,yes,no,no,no,no,no,no,247469,112902,134567,3459,1782,1677,13331,6670,6661,3150,948,2202,1706,862,844,1564,821,743,3831,1973,1858,55710,27242,28468,3112,1600,1512,43,3,0,0,10,2,28,0,0,0,41,0,1,7,10,23,108,4.721044964,3.776835959,45.3220315,3.776835959,0.286711204,0.214196513,4.616176397,0.017572412,0.394107795,0.387777,5.6181,3.194229,1.923494882,23.08193859,75,1.923494882,3.050726605,75,0.035986494,0.431837931,1.110328656,no,5.94690829,14.29822506,18.41892854,19.27253651,20.54946417,1.905125046,11,no,2.6573363,55,1.214861324,no,24.06121446,5,7.253743448,14,8.483391369,16.37250999,4.317743898,6.380917966,9.04631931,5.013100324,10.26421846,5.43973407,2.493235501,8.10693648,8.623789488,13.59177412,5.211200806,1.451897754,12.23917176,5.422551348,8.837248169,5.599071264,2.215103803,4.778766451,0.203465689,0.214196513,3.468289388,0.912168384,11.89150635,9.836242109,7.288785259,7.402243589,1.83607316,good,42.63,5.76,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,21.22,28.43,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,9.43,34.86,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,2,0,0,0,0,5.3,26.61,0,0,0,0,2,650,1.00E+03,825,0,1,0,1,0,0,0,0,2,0,0,0,0,2.36,13.06,0,0,2,41100,5,760,1300,1030,0,1,2,1,1,0,0,0,2,0,0,1,0,4.46,6.54,1,26950,4,44437,16,662.5,1156.25,909.38,0,2,9,4,1,0,0,2,3,0,0,6,1,5885358
9929,2013/8/20,36,17,5,15,2,1986,1,9,NA,Investment,Preobrazhenskoe,5586342.585,83502,0.086219843,0.040242764,3381,1820,2,3478,4169,3,1,2729,3,0,9,3,no,0,1,11,no,no,no,no,no,no,no,no,57405,25766,31639,7385,3709,3676,51951,25972,25979,24166,7717,16449,3381,1731,1650,3478,1711,1767,8444,4243,4201,11155,5546,5609,6372,3204,3168,251,73,0,0,121,7,50,0,0,0,251,5,22,156,55,13,48,0.646320066,0.347670218,4.172042611,0.347670218,0.10945782,0.343581913,1.257708166,0.186708532,1.028823175,14.50959,0.630637,11.19848,2.468448512,29.62138214,7,2.551611142,3.432991711,7,0.229592734,2.755112807,0.811483824,no,7.16511149,3.394949931,5.471251969,6.189215132,7.988774995,3.394949927,4,no,4.912784525,10,0.762343834,no,4.888998901,97,2.857680539,10,5.643948719,12.97879958,1.263826385,2.055920176,3.996775056,5.032518711,14.31311437,3.405753523,0.634402996,2.726063289,3.593715739,1.766754437,1.195754764,1.000576082,3.235038088,0.989219059,1.95850454,0.697935289,1.350228481,0.067721283,0.294160361,0.343581913,0.718374015,0.843036887,6.167508439,2.412671925,3.283972628,1.943641251,0.150905401,poor,4,0,2,40500,0,0,3,433.33,833.33,633.33,0,1,2,0,0,0,0,0,0,0,0,0,0,5.38,0,4,52777,0,0,14,514.29,928.57,721.43,0,4,8,2,0,0,0,4,2,0,0,4,0,7.14,2.1,10,222928,3,44400,21,530,925,727.5,1,7,9,4,0,0,0,4,3,0,0,10,0,6.37,4.78,24,483075,8,106441,53,662.75,1127.45,895.1,2,16,19,11,4,1,0,4,8,0,2,23,0,18.01,13.72,56,1076836,22,310131,132,694.35,1177.42,935.89,8,37,44,27,14,2,0,12,20,0,4,58,1,34.1,14.2,114,1883595,40,1161460,267,708.27,1194.88,951.57,13,73,87,61,29,4,0,23,49,0,13,103,8,6800000
9930,2013/8/20,51,NA,5,NA,NA,NA,NA,NA,NA,OwnerOccupier,Nekrasovka,11391678.48,19940,0.055643565,0.243204519,1706,2395,5,1564,7377,5,0,540,0,0,0,4,no,0,0,0,no,yes,no,no,no,no,no,no,247469,112902,134567,3459,1782,1677,13331,6670,6661,3150,948,2202,1706,862,844,1564,821,743,3831,1973,1858,55710,27242,28468,3112,1600,1512,43,3,0,0,10,2,28,0,0,0,41,0,1,7,10,23,108,4.721044964,3.776835959,45.3220315,3.776835959,0.286711204,0.214196513,4.616176397,0.017572412,0.394107795,0.387777,5.6181,3.194229,1.923494882,23.08193859,75,1.923494882,3.050726605,75,0.035986494,0.431837931,1.110328656,no,5.94690829,14.29822506,18.41892854,19.27253651,20.54946417,1.905125046,11,no,2.6573363,55,1.214861324,no,24.06121446,5,7.253743448,14,8.483391369,16.37250999,4.317743898,6.380917966,9.04631931,5.013100324,10.26421846,5.43973407,2.493235501,8.10693648,8.623789488,13.59177412,5.211200806,1.451897754,12.23917176,5.422551348,8.837248169,5.599071264,2.215103803,4.778766451,0.203465689,0.214196513,3.468289388,0.912168384,11.89150635,9.836242109,7.288785259,7.402243589,1.83607316,good,42.63,5.76,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,21.22,28.43,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,9.43,34.86,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,2,0,0,0,0,5.3,26.61,0,0,0,0,2,650,1.00E+03,825,0,1,0,1,0,0,0,0,2,0,0,0,0,2.36,13.06,0,0,2,41100,5,760,1300,1030,0,1,2,1,1,0,0,0,2,0,0,1,0,4.46,6.54,1,26950,4,44437,16,662.5,1156.25,909.38,0,2,9,4,1,0,0,2,3,0,0,6,1,5014900
9931,2013/8/20,102,NA,11,NA,NA,NA,NA,NA,NA,OwnerOccupier,Poselenie Moskovskij,40366999.51,21819,0.492839845,0.075778755,1497,NA,0,1437,NA,0,0,NA,0,0,3,3,no,0,2,3,no,no,no,no,no,no,no,no,7341,3445,3898,3128,1618,1510,13996,7394,6602,4695,1331,3365,1497,777,721,1437,741,697,3523,1830,1694,1566,840,727,2756,1423,1333,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,206,8.45855358,6.732361525,68.40294361,5.700245301,3.861878188,3.53267974,6.520122631,0.183506282,0.238926062,13.99758,2.486043,18.01898,7.71367771,92.56413252,24,8.623782665,11.93551068,19,0.133601776,1.603221313,1.263288695,no,8.184751973,18.68636518,21.3805548,22.54890872,23.37369741,0.478623108,13,no,6.886762445,27,3.673876085,no,30.92768742,50,15.26959574,8,29.54613155,18.32511228,9.301083997,5.601574266,12.15107309,6.00980423,13.44896211,9.62496385,1.869427067,6.507849129,6.702008717,11.80154167,10.56646531,4.952101232,30.31303863,6.039066877,10.79661863,9.907036683,0.980816915,0.980816915,0.59485962,3.53267974,4.471585757,0.743591573,13.18857102,11.3625278,11.3455069,6.304777232,0.537798127,no data,21.17,14.29,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,32.38,4.89,1,117300,1,117300,1,500,1.00E+03,750,0,0,1,0,0,0,0,0,2,0,0,0,0,42.82,11.46,1,117300,1,117300,1,500,1.00E+03,750,0,0,1,0,0,0,0,0,2,0,0,0,0,46.43,12.07,1,117300,1,117300,1,500,1.00E+03,750,0,0,1,0,0,0,0,0,3,0,0,1,0,56.34,6.82,1,117300,1,117300,1,500,1.00E+03,750,0,0,1,0,0,0,0,0,3,0,0,2,0,46.77,4.56,1,117300,3,139300,14,661.54,1153.85,907.69,1,2,7,3,1,0,0,1,7,0,0,8,0,8196733
